playerID,allStarCount,awardsCount,totalGames,totalHomeRuns,totalHits,totalPitchingStrikeOuts,totalPitchWins,totalFielderPutouts,eligible,class
baezda01,1,0,533,0,1,505,40,58,1,False
bailero01,0,0,93,1,20,162,18,26,0,False
bakersc01,0,0,1,0,0,3,0,0,0,False
baldwja01,1,0,266,0,4,844,79,88,1,False
balejo01,0,0,109,0,2,148,3,6,1,False
balfogr01,1,0,534,0,0,571,30,17,1,False
baptitr01,0,0,13,0,0,11,0,6,0,False
barbebr02,0,0,26,0,1,59,5,2,0,False
barcelo01,0,0,43,0,0,42,5,3,0,False
barkbr01,0,0,3,0,0,0,0,0,0,False
barkeri01,0,0,5,0,0,3,0,1,0,False
barklbr01,0,0,6,0,0,2,0,1,0,False
barrima01,0,0,5,0,0,4,0,0,0,False
batchri01,0,0,43,0,0,33,5,4,0,False
bauerri01,0,0,187,0,0,185,11,12,0,False
beckejo02,3,3,335,3,41,1901,138,132,1,True
beckero01,0,0,7,0,0,8,0,0,0,False
beechma01,0,0,53,0,11,266,8,7,0,False
beirnke01,0,0,46,0,2,63,3,4,0,False
belitto01,0,0,13,0,0,8,1,0,0,False
bellro01,0,0,151,0,5,421,34,69,0,False
beltrri01,0,0,78,0,2,106,2,7,0,False
benesal01,0,0,115,0,22,401,29,31,0,False
benitar01,2,2,762,0,0,946,40,31,1,True
benneer01,0,0,25,0,0,13,2,2,0,False
bennejo02,0,0,7,0,0,13,2,2,0,False
bennesh01,0,0,83,0,0,71,5,5,0,False
bensokr01,0,0,208,1,42,806,70,83,1,False
bernead01,0,0,151,0,1,247,11,22,0,False
bertomi01,0,0,28,0,0,38,3,0,0,False
beruman01,0,0,40,0,0,46,2,4,0,False
bevilbr01,0,0,60,0,0,67,5,4,0,False
biddlro01,0,0,198,0,0,261,20,17,0,False
bierbni01,0,0,39,0,4,112,6,4,0,False
billibr01,0,0,8,0,0,3,0,1,0,False
blankma01,0,0,18,0,4,15,2,2,0,False
blaziro01,0,0,63,0,3,67,4,6,0,False
blomdbe01,0,0,14,0,0,15,0,1,0,False
blumaja01,0,0,17,0,0,14,0,1,0,False
bochtdo01,0,0,220,0,0,215,9,14,0,False
boehrbr01,0,0,356,0,2,432,26,26,0,False
aardsda01,0,0,331,0,0,340,16,11,1,False
abreuwi01,0,0,38,0,0,38,0,3,0,False
accarje01,0,0,262,0,1,205,10,13,0,False
aceveal01,0,0,204,0,0,282,31,24,0,False
acostma01,0,0,233,0,0,219,13,19,0,False
adamsmi03,0,0,409,0,0,409,21,32,1,False
adenhni01,0,0,4,0,0,9,1,0,0,False
adkinjo01,0,0,119,0,0,81,5,7,0,False
affelje01,0,0,774,0,3,720,43,45,1,False
ainswku01,0,0,30,0,2,90,6,8,0,False
albaljo01,0,0,66,0,0,56,6,1,0,False
alberma01,0,0,616,0,3,571,47,41,0,False
almoned01,0,0,12,0,0,7,0,0,0,False
alvarab01,0,0,4,0,0,5,0,1,0,False
alvarvi01,0,0,9,0,0,10,0,0,0,False
anderja01,0,0,32,0,0,19,2,1,0,False
andrast01,0,0,4,0,0,5,0,0,0,False
aquingr01,0,0,145,0,0,143,3,14,0,False
ariasal02,0,0,63,0,0,55,4,7,0,False
arredjo01,0,0,214,0,1,212,22,24,0,False
ascanjo01,0,0,43,0,0,41,1,2,0,False
asencmi01,0,0,42,0,0,92,7,18,0,False
astacez01,0,0,28,0,3,72,5,6,0,False
atchisc01,0,0,300,0,0,253,17,33,1,False
augenbr01,0,0,12,0,1,12,0,0,0,False
ayalalu01,0,0,534,0,4,367,38,37,1,False
aybarer01,1,1,1454,58,1402,0,0,2047,1,False
backebr01,0,0,153,4,34,360,31,37,0,False
badenbu01,0,0,418,0,3,350,20,28,0,False
baekch01,0,0,61,1,5,184,16,30,0,False
baileho02,0,0,249,0,61,1157,81,126,0,False
bajenje01,0,0,14,0,0,11,0,0,0,False
bakerjo01,0,0,359,14,266,0,1,2190,0,False
bakersc02,0,0,193,0,3,839,66,76,1,False
balesco01,0,0,88,0,4,157,8,8,0,False
banksjo01,0,0,30,0,3,55,4,10,0,False
bannibr01,0,0,117,0,8,384,37,51,0,False
bardda01,0,0,408,0,1,475,31,33,0,False
baronda01,0,0,16,0,1,18,1,0,0,False
barryke01,0,0,20,0,0,23,1,3,0,False
barthji01,0,0,3,0,0,6,0,0,0,False
bartocl01,0,0,53,0,1,40,1,2,0,False
barziph01,0,0,1,0,0,0,0,0,0,False
bassbr01,0,0,101,0,0,104,9,17,0,False
bautide01,0,0,131,0,2,180,11,18,0,False
baylijo01,0,0,61,0,0,54,5,3,0,False
bazaryo01,0,0,25,0,0,37,3,9,0,False
beamtj01,0,0,52,0,0,36,4,5,0,False
beanco01,0,0,6,0,0,5,0,0,0,False
bechlst01,0,0,3,0,0,3,0,1,0,False
bedarer01,0,0,241,0,9,1246,71,52,1,False
beimejo01,0,0,677,0,10,379,29,40,1,False
belisma01,0,0,694,0,7,711,52,72,0,False
bellhe01,3,3,590,0,0,637,38,40,1,True
beltrfr01,0,0,67,0,1,68,3,1,0,False
benneje01,0,0,179,0,2,154,8,11,0,False
benoijo01,0,0,765,0,0,1058,58,48,1,False
bentzch01,0,0,40,0,1,18,0,5,0,False
bergebr02,0,0,102,0,2,225,19,29,0,False
bergmdu01,0,0,1,0,0,1,0,0,0,False
bergmja01,0,0,156,0,6,299,12,17,0,False
berkeja01,0,0,110,0,0,163,10,10,0,False
betanra01,0,0,680,0,0,724,38,24,1,False
beverja01,0,0,7,0,0,16,0,0,0,False
bierdra01,0,0,29,0,0,25,0,1,0,False
billich01,1,0,226,3,49,1052,83,61,0,False
birkiku01,0,0,60,0,0,64,6,0,0,False
bisenjo01,0,0,7,0,0,8,0,0,0,False
blackni01,0,0,145,0,1,388,43,70,0,False
blacktr01,0,0,82,0,1,132,9,14,0,False
blancan01,0,0,536,18,305,0,0,483,1,False
blandna01,0,0,22,0,0,18,1,0,0,False
blantjo01,0,0,427,0,23,1284,101,115,1,False
blevije01,0,0,609,0,1,508,30,7,0,False
boggsmi01,0,0,241,0,1,233,13,25,0,False
bondeje01,0,0,225,0,1,961,69,98,1,False
abadfe01,0,0,406,0,1,292,9,7,0,False
abreuju01,0,0,7,0,0,12,0,1,0,False
achteaj01,0,0,45,0,0,33,2,3,0,False
adamsau01,0,0,68,0,0,58,2,2,0,False
adcocna01,0,0,56,0,0,80,2,10,0,False
adriaeh01,0,0,617,21,325,2,0,555,0,False
alberan01,0,0,31,0,1,91,8,7,0,False
alberha01,0,0,488,22,378,2,0,534,0,False
albural01,0,0,264,0,0,291,17,18,0,False
alexasc01,0,0,283,0,0,201,19,22,0,False
allenco01,0,0,481,0,0,593,24,14,0,False
almonmi01,0,0,19,0,0,17,0,1,0,False
altheaa01,0,0,359,37,222,2,0,534,0,False
alvarda01,0,0,56,0,0,61,6,0,0,False
alvarhe01,1,0,95,1,22,302,27,56,0,False
alvarjo02,0,0,447,0,0,360,22,25,0,False
alvarrj01,0,0,32,0,0,34,0,3,0,False
amarial01,0,0,702,21,404,0,0,773,0,False
ambrihe01,0,0,96,0,0,87,3,4,0,False
amesst01,0,0,4,0,0,4,0,1,0,False
anderbr04,0,0,222,0,12,772,67,19,0,False
anderch01,0,0,221,0,25,881,59,56,0,False
anderco01,0,0,39,0,0,107,9,12,0,False
andrima01,0,0,217,0,0,474,28,37,0,False
annade01,0,0,13,1,3,0,0,5,0,False
aokino01,0,0,759,33,774,0,0,1190,0,False
araujel01,0,0,72,0,0,63,4,2,0,False
archech01,2,0,245,0,8,1454,63,61,0,False
arencjp01,0,0,467,80,333,0,0,2835,0,False
armstsh01,0,0,242,0,0,294,8,5,0,False
arojo01,0,0,7,0,0,8,0,1,0,False
arrieja01,1,2,289,6,63,1433,115,136,0,False
asheral01,0,0,38,0,3,78,4,9,0,False
atilalu01,0,0,16,0,1,40,6,10,0,False
atkinmi01,0,0,10,0,0,17,0,1,0,False
aumonph01,0,0,46,0,0,42,1,1,0,False
avilaal01,1,1,1052,105,714,1,0,6866,0,False
avilalu01,0,0,458,0,1,319,23,31,0,False
axelrdy01,0,0,59,0,1,164,9,19,0,False
axforjo01,0,1,544,0,0,589,38,20,0,False
baezpe01,0,0,362,0,0,376,21,6,0,False
bailean01,2,1,265,0,0,276,16,16,0,False
banuema01,0,0,58,0,0,105,6,4,0,False
barneda01,0,1,814,31,625,1,0,1154,0,False
barnema01,1,0,453,0,0,576,33,24,0,False
barnesc01,0,0,22,0,0,26,0,3,0,False
barnhtu01,0,2,885,53,645,0,0,6220,0,False
barraky01,0,0,291,0,0,350,19,21,0,False
barreaa01,0,0,95,0,0,86,6,4,0,False
barreja01,0,0,105,0,0,92,2,7,0,False
barriyh01,0,0,5,0,0,7,0,0,0,False
bassan01,0,0,384,0,4,416,16,57,0,False
bassich01,1,0,169,0,0,857,62,52,0,False
bastaan01,0,0,419,0,0,470,27,5,0,False
bauertr01,1,1,222,0,5,1416,83,78,0,False
beachbr01,0,0,49,0,10,280,14,16,0,False
beatope01,0,0,85,0,0,60,4,3,0,False
beavabl01,0,0,54,0,0,137,16,11,0,False
beckch01,0,0,18,0,0,12,0,1,0,False
beckch02,0,0,103,0,0,86,4,9,0,False
bedroca01,0,0,311,0,0,313,17,14,0,False
beeleda01,0,0,5,0,2,13,0,1,0,False
belfimi01,0,0,1,0,0,0,0,0,0,False
belisro01,0,0,341,0,0,273,24,19,0,False
belivje01,0,0,86,0,0,66,2,2,0,False
bellaan01,0,0,106,0,0,125,8,2,0,False
belltr01,0,0,54,0,0,76,4,11,0,False
belowdu01,0,0,43,0,0,45,2,3,0,False
beltrom01,0,0,2,0,0,9,0,0,0,False
bergju01,0,0,60,0,0,27,0,4,0,False
bergmch01,0,0,71,0,5,130,11,14,0,False
betande01,4,0,374,0,0,633,21,23,0,False
bethach01,0,0,366,30,255,4,0,2199,0,False
bettich01,0,0,165,0,8,431,31,45,0,False
billibr02,0,0,5,0,0,14,0,1,0,False
blackvi01,0,0,59,0,0,47,5,3,0,False
blairaa01,0,0,16,0,2,49,2,4,0,False
blazemi01,0,0,114,0,1,104,8,7,0,False
bochybr02,0,0,7,0,0,6,0,0,0,False
bogusbr01,0,0,321,19,178,0,0,401,0,False
bolsimi01,0,0,48,0,3,210,8,14,0,False
abbotco01,0,0,46,0,1,97,1,4,0,False
abreual01,0,0,108,0,0,136,6,14,0,False
abreubr01,0,0,169,0,0,240,10,18,0,False
acevedo01,0,0,89,0,0,74,4,4,0,False
adamja01,0,0,202,0,0,239,12,9,0,False
adamsau02,0,0,132,0,0,170,6,6,0,False
adamsch01,0,0,22,0,0,33,1,1,0,False
adlemti01,0,0,43,0,7,155,9,21,0,False
adonjo01,0,0,27,0,0,112,3,14,0,False
agrazda01,0,0,15,0,2,41,4,5,0,False
aguilmi01,0,0,9,0,0,3,1,0,0,False
akinke01,0,0,101,0,0,221,8,7,0,False
alanirj01,0,0,15,0,1,16,1,2,0,False
alcaljo01,0,0,90,0,0,107,5,7,0,False
alcanra01,0,0,13,0,0,26,2,0,0,False
alcansa01,3,3,146,0,7,789,41,71,0,False
alcanse01,0,0,192,12,93,0,0,158,0,False
alcanvi01,0,0,79,0,0,50,4,3,0,False
alexaty01,0,0,120,0,0,273,11,8,0,False
alexyaj01,0,0,9,0,0,23,4,0,0,False
allarko01,0,0,69,0,1,204,9,6,0,False
allenlo01,0,0,33,0,1,68,5,4,0,False
allgeni01,0,0,1,0,0,0,0,0,0,False
almonye01,0,0,196,0,0,195,7,13,0,False
almoral01,0,0,600,33,386,0,0,908,0,False
altavda01,0,0,119,0,0,129,8,4,0,False
alvarjo03,0,0,314,0,0,374,13,10,0,False
alzolad01,0,0,104,0,2,256,11,28,0,False
anderdr02,0,0,19,0,0,30,1,2,0,False
anderia01,0,0,52,0,2,262,22,18,0,False
anderju01,0,0,111,0,0,127,6,7,0,False
anderni01,0,0,128,0,0,173,11,5,0,False
andersh01,0,0,63,0,2,107,3,12,0,False
anderta01,0,0,13,0,0,25,1,4,0,False
anderty01,1,0,177,2,15,799,50,48,0,False
antoldu01,0,0,1,0,0,1,0,0,0,False
antonte01,0,0,41,0,0,94,2,12,0,False
aquinja01,0,0,7,0,0,16,1,0,0,False
aranovi01,0,0,116,0,0,124,4,1,0,False
araujpe01,0,0,21,0,0,29,1,6,0,False
arauzjo01,0,0,95,8,43,0,0,92,0,False
arciafr01,0,0,41,6,21,0,0,196,0,False
arciaor01,1,0,781,70,617,0,0,1058,0,False
arihako01,0,0,15,0,0,38,3,4,0,False
armenro01,0,0,5,0,0,18,1,1,0,False
arroych01,0,0,295,24,231,0,0,404,0,False
arteahu01,0,0,42,0,24,0,0,47,0,False
ashbyaa01,0,0,41,0,0,165,5,7,0,False
ashcrgr01,0,0,45,0,0,182,12,37,0,False
assadja01,0,0,41,0,0,124,7,11,0,False
astinba01,0,0,6,0,0,2,0,2,0,False
astudwi01,0,0,190,16,150,0,0,673,0,False
avilape01,0,0,18,0,0,69,2,7,0,False
bacusda01,0,0,11,0,0,7,0,1,0,False
baezmi01,0,0,29,0,0,37,1,4,0,False
baezsa01,0,0,10,0,0,10,0,1,0,False
bailebr01,0,0,5,0,0,4,0,0,0,False
bakerbr01,0,0,113,0,0,128,8,3,0,False
baldoal01,0,0,14,0,0,12,0,0,0,False
bandaan01,0,0,90,0,0,109,7,2,0,False
banksta01,0,0,67,0,0,100,3,8,0,False
baragca01,0,0,49,0,0,35,7,2,0,False
barbajo01,0,0,44,0,0,40,1,2,0,False
bardlu01,0,0,55,0,0,68,4,6,0,False
barlojo01,0,0,79,0,0,61,4,3,0,False
barlosc01,0,0,302,0,0,393,20,10,0,False
barnech01,0,0,9,0,0,20,0,0,0,False
barneda02,0,0,119,0,0,114,6,4,0,False
barneja01,0,0,265,0,0,262,8,22,0,False
barneto01,0,0,127,0,0,132,11,16,0,False
barrema03,0,0,3,0,0,2,1,0,0,False
barrija01,0,0,134,0,0,351,22,22,0,False
bashlty01,0,0,56,0,0,51,0,1,0,False
baumabu01,0,0,38,0,0,35,3,1,0,False
baumami01,0,0,77,0,0,89,12,5,0,False
bautife01,1,3,121,0,0,198,12,4,0,False
bautige01,0,0,13,0,0,10,0,0,0,False
bazared01,0,0,26,0,0,29,1,3,0,False
bazsh01,0,0,9,0,0,48,3,3,0,False
beaslje01,0,0,18,0,0,33,0,4,0,False
beatyma01,0,0,290,18,150,1,0,574,0,False
bednada01,3,0,189,0,0,245,9,5,0,False
beedety01,0,0,59,0,4,163,7,9,0,False
beeksja01,0,0,132,0,0,274,16,7,0,False
bellch02,0,0,31,0,0,64,0,1,0,False
bellobr01,0,0,41,0,0,187,14,25,0,False
bemboan01,0,0,82,5,31,0,0,536,0,False
bendean01,0,0,83,0,0,88,4,4,0,False
benjawe01,0,0,21,0,0,40,2,2,0,False
bergetr01,0,0,39,0,0,35,5,1,0,False
berrijo01,2,1,212,0,2,1190,83,70,0,False
bettial01,0,0,4,0,0,5,0,1,0,False
biagijo01,0,0,222,0,0,278,15,13,0,False
bibenau01,0,0,37,0,0,71,7,10,0,False
bickfph01,0,0,179,0,1,204,11,7,0,False
biddlje01,0,0,99,0,1,105,6,1,0,False
biebesh01,2,6,134,0,1,938,60,51,0,False
bielabr01,0,0,60,0,0,146,11,8,0,False
birdky01,0,0,12,0,0,10,0,0,0,False
blachty01,0,0,143,1,13,257,20,39,0,False
blackpa01,2,0,72,0,0,270,17,25,0,False
blackra01,0,0,46,0,0,54,2,4,0,False
blandal01,0,0,135,2,53,3,0,141,0,False
bleicje01,0,0,2,0,0,1,0,0,0,False
bleieri01,0,0,335,0,0,187,15,26,0,False
blewesc01,0,0,5,0,0,8,0,0,0,False
bolanro01,0,0,18,0,0,43,0,4,0,False
alexaja01,0,0,18,0,0,46,2,2,0,False
alldrca01,0,0,1,0,0,1,0,0,0,False
appelma01,0,0,6,0,0,5,0,0,0,False
barkelu01,0,0,3,0,0,3,0,1,0,False
battema01,0,0,58,2,33,1,0,73,0,False
bernabr01,0,0,57,0,0,58,2,4,0,False
birdja01,0,0,108,0,0,119,5,9,0,False
blancro01,0,0,24,0,0,59,2,4,0,False
battepe01,0,0,7,0,0,27,0,8,0,False
becktr01,0,0,33,0,0,68,3,6,0,False
allenlo02,0,0,24,0,0,119,7,3,0,False
bibeeta01,0,0,25,0,0,141,10,5,0,False
boltoco01,0,0,16,0,0,22,1,2,0,False
actonga01,0,0,6,0,0,5,0,0,0,False
bachmsa01,0,0,11,0,0,14,1,0,0,False
andergr01,0,0,26,0,0,30,2,3,0,False
abbotan01,0,0,21,0,0,120,8,1,0,False
adcocty01,0,0,12,0,0,11,0,1,0,False
bidoos01,0,0,16,0,0,48,2,2,0,False
balazjo02,0,0,18,0,0,17,1,2,0,False
andrecl02,0,0,4,0,0,4,0,0,0,False
berropr01,0,0,2,0,0,3,0,0,0,False
abadijo01,0,0,12,0,11,NULL,NULL,129,0,False
abercda01,0,0,1,0,0,NULL,NULL,1,0,False
adamsge01,0,0,4,0,3,NULL,NULL,21,0,False
adamsji01,0,0,1,0,1,NULL,NULL,4,0,False
addybo01,0,0,274,1,341,NULL,NULL,478,0,False
ahearch01,0,0,1,0,1,NULL,NULL,2,0,False
akejo01,0,0,13,0,10,NULL,NULL,10,0,False
albergu01,0,0,120,1,84,NULL,NULL,145,0,False
alexani01,0,0,20,0,9,NULL,NULL,81,0,False
allenbo01,0,0,607,14,534,NULL,NULL,1406,1,False
allenha01,0,0,16,0,19,NULL,NULL,22,0,False
allenhe01,0,0,1,0,2,NULL,NULL,2,0,False
allenja01,0,0,27,0,16,NULL,NULL,48,0,False
allisan01,0,0,19,0,15,NULL,NULL,224,0,False
allisar01,0,0,168,1,188,NULL,NULL,595,0,False
allisbi01,0,0,5,0,3,NULL,NULL,28,0,False
alvorbi01,0,0,265,3,270,NULL,NULL,445,0,False
andreed01,0,0,774,12,830,NULL,NULL,1534,0,False
andreji01,0,0,53,3,38,NULL,NULL,80,0,False
andrewa01,0,0,40,0,28,NULL,NULL,381,0,False
andruwi01,0,0,1,0,0,NULL,NULL,2,0,False
annisbi01,0,0,27,0,17,NULL,NULL,22,0,False
ardnejo01,0,0,110,0,88,NULL,NULL,260,0,False
armstbo01,0,0,12,0,11,NULL,NULL,29,0,False
arnolbi01,0,0,2,0,1,NULL,NULL,2,0,False
arundtu01,0,0,76,0,45,NULL,NULL,339,0,False
atkined01,0,0,2,0,0,NULL,NULL,1,0,False
austihe01,0,0,23,0,25,NULL,NULL,35,0,False
bahrefr01,0,0,2,0,0,NULL,NULL,4,0,False
bakerch01,0,0,15,1,8,NULL,NULL,15,0,False
bakerge01,0,0,126,0,74,NULL,NULL,622,0,False
bakerph01,0,0,195,3,212,NULL,NULL,1230,0,False
banckst01,0,0,19,0,11,NULL,NULL,47,0,False
banniji01,0,0,3,0,0,NULL,NULL,3,0,False
barbech01,0,0,55,0,41,NULL,NULL,68,0,False
barkeal01,0,0,1,0,1,NULL,NULL,2,0,False
barklsa01,0,0,582,10,602,NULL,NULL,2249,0,False
barloto01,0,0,125,1,175,NULL,NULL,319,0,False
barnebi01,0,0,8,0,6,NULL,NULL,8,0,False
barnibi01,0,0,83,0,55,NULL,NULL,273,1,False
barre01,0,0,7,0,7,NULL,NULL,21,0,False
barrebi01,0,0,3,0,2,NULL,NULL,14,0,False
barrema01,0,0,8,0,1,NULL,NULL,23,0,False
barrofr01,0,0,18,0,13,NULL,NULL,30,0,False
bassech01,0,0,917,15,806,NULL,NULL,1669,0,False
bassjo01,0,0,25,3,29,NULL,NULL,47,0,False
beachja01,0,0,8,0,3,NULL,NULL,10,0,False
bealsto01,0,0,123,0,131,NULL,NULL,291,0,False
beardol01,0,0,331,4,353,NULL,NULL,460,0,False
beatlda01,0,0,1,0,0,NULL,NULL,3,0,False
beaveed01,0,0,13,0,15,NULL,NULL,26,0,False
beglege01,0,0,5,0,2,NULL,NULL,14,0,False
behelst01,0,0,68,0,54,NULL,NULL,88,0,False
bellast01,0,0,60,0,69,NULL,NULL,98,0,False
bellfr01,0,0,10,0,5,NULL,NULL,27,0,False
bellmja01,0,0,1,0,1,NULL,NULL,1,0,False
benedar01,0,0,3,0,4,NULL,NULL,3,0,False
bennech01,0,0,1062,55,978,NULL,NULL,5326,1,True
benneik01,0,0,55,1,39,NULL,NULL,76,0,False
bergetu01,0,0,173,1,150,NULL,NULL,396,0,False
berghjo01,0,0,12,0,8,NULL,NULL,57,0,False
berkefr01,0,0,6,0,6,NULL,NULL,6,0,False
berkena01,0,0,1,0,0,NULL,NULL,3,0,False
berrych01,0,0,43,1,38,NULL,NULL,115,0,False
berryto01,0,0,1,0,1,NULL,NULL,0,0,False
berthha01,0,0,17,0,17,NULL,NULL,45,0,False
besti01,0,0,3,0,4,NULL,NULL,16,0,False
bielaos01,0,0,173,0,179,NULL,NULL,255,0,False
biermch01,0,0,1,0,0,NULL,NULL,9,0,False
bignege01,0,0,4,0,2,NULL,NULL,47,0,False
birchju01,0,0,225,1,254,NULL,NULL,388,0,False
birdge01,0,0,25,0,28,NULL,NULL,32,0,False
birdsda01,0,0,48,0,63,NULL,NULL,86,0,False
bishofr01,0,0,4,0,3,NULL,NULL,6,0,False
bittmre01,0,0,4,0,4,NULL,NULL,9,0,False
blakibo01,0,0,154,0,142,NULL,NULL,262,0,False
blighne01,0,0,66,1,34,NULL,NULL,288,0,False
blissfr01,0,0,2,0,1,NULL,NULL,9,0,False
bloggwe01,0,0,9,0,5,NULL,NULL,36,0,False
boardfr01,0,0,1,0,1,NULL,NULL,0,0,False
bolan01,0,0,1,0,0,NULL,NULL,2,0,False
abbated01,0,0,857,11,772,NULL,NULL,1873,1,False
abbotfr01,0,0,160,1,107,NULL,NULL,768,0,False
abstebi01,0,0,170,1,150,NULL,NULL,1685,0,False
adkinhe01,0,0,1,0,2,NULL,NULL,2,0,False
allenpe01,0,0,1,0,0,NULL,NULL,1,0,False
alperwh01,0,0,451,7,387,NULL,NULL,1013,0,False
altizda01,0,0,515,4,433,NULL,NULL,1712,0,False
andergo01,0,0,127,1,85,NULL,NULL,215,0,False
anderjo01,0,0,1636,50,1843,NULL,NULL,8078,1,False
archeji01,0,9,850,16,660,NULL,NULL,3861,1,True
armbrch01,0,0,131,0,53,NULL,NULL,513,0,False
armbrha01,0,0,93,2,63,NULL,NULL,124,0,False
arndtha01,0,0,272,6,244,NULL,NULL,494,0,False
asmusto01,0,0,2,0,0,NULL,NULL,3,0,False
atherch01,0,0,65,0,60,NULL,NULL,91,0,False
atzja01,0,0,211,0,132,NULL,NULL,311,0,False
aubreha01,0,0,96,0,69,NULL,NULL,185,0,False
autrych01,0,0,77,0,50,NULL,NULL,714,0,False
babbch01,0,0,348,0,287,NULL,NULL,1021,0,False
baderar01,0,0,2,0,0,NULL,NULL,1,0,False
bakerfr01,0,7,1575,96,1838,NULL,NULL,2154,1,True
ballar01,0,0,33,0,16,NULL,NULL,40,0,False
ballji01,0,0,16,0,7,NULL,NULL,51,0,False
ballne01,0,0,507,4,404,NULL,NULL,951,0,True
bannoto01,0,0,39,0,44,NULL,NULL,199,0,False
barbeja01,0,0,201,0,160,NULL,NULL,226,0,False
barclge01,0,0,402,4,382,NULL,NULL,670,0,False
barreji01,0,0,868,16,962,NULL,NULL,1814,0,False
barrsc01,0,0,42,0,12,NULL,NULL,97,0,False
barryja01,0,2,1225,10,1009,NULL,NULL,2226,1,True
barrysh01,0,0,1101,10,1073,NULL,NULL,4099,0,False
bartoha01,0,0,30,0,10,NULL,NULL,56,0,False
batchem01,0,0,352,7,315,NULL,NULL,517,0,False
batesjo02,0,0,1156,25,1087,NULL,NULL,2078,0,False
battala01,0,0,2,0,1,NULL,NULL,0,0,False
baxtemo01,0,0,6,0,4,NULL,NULL,54,0,False
bayha01,0,0,675,5,722,NULL,NULL,1391,0,False
bayledi01,0,0,19,1,16,NULL,NULL,29,0,False
beanjo01,0,0,50,0,40,NULL,NULL,78,0,False
beaumgi01,0,0,1465,39,1759,NULL,NULL,2860,1,True
beckebe01,0,0,881,45,763,NULL,NULL,1339,0,False
becker01,0,0,232,9,265,NULL,NULL,809,0,False
beeched02,0,0,11,0,9,NULL,NULL,16,0,False
beldeir01,0,0,8,0,8,NULL,NULL,17,0,False
bellru01,0,0,18,0,11,NULL,NULL,35,0,False
bemisha01,0,0,704,5,569,NULL,NULL,2749,0,False
bennepu01,0,0,240,1,228,NULL,NULL,473,0,False
bergebi01,0,0,948,2,516,NULL,NULL,4234,1,False
bergema01,0,0,344,10,339,NULL,NULL,1330,0,True
bernacu01,0,0,43,0,35,NULL,NULL,57,0,False
berrycl01,0,0,245,3,165,NULL,NULL,1020,1,False
berryjo01,0,0,1,0,1,NULL,NULL,3,0,False
berteha01,0,0,4,0,5,NULL,NULL,3,0,False
beschbo01,0,0,1228,28,1171,NULL,NULL,2493,1,False
bevilmo01,0,0,145,0,92,NULL,NULL,708,0,False
birdfr01,0,0,17,1,10,NULL,NULL,52,0,False
birmijo01,0,0,773,7,667,NULL,NULL,1576,0,False
blairwa01,0,0,443,3,272,NULL,NULL,1849,0,False
blakeha01,0,0,527,8,474,NULL,NULL,954,0,False
blankcl01,0,0,101,0,49,NULL,NULL,344,0,False
blockbr01,0,0,211,1,131,NULL,NULL,858,0,False
bluebe01,0,0,17,0,12,NULL,NULL,74,0,False
bonege01,0,0,12,0,13,NULL,NULL,24,0,False
abbotod01,0,0,22,0,13,NULL,NULL,52,0,False
acostme01,0,0,181,0,111,NULL,NULL,191,0,False
adamsbe01,0,0,267,2,137,NULL,NULL,802,0,False
aglerjo01,0,0,234,0,185,NULL,NULL,1457,0,False
agnewsa01,0,0,564,2,314,NULL,NULL,2034,0,False
aitonge01,0,0,10,0,4,NULL,NULL,10,0,False
alcocsc01,0,0,54,0,27,NULL,NULL,61,0,False
alexawa01,0,0,162,1,76,NULL,NULL,579,0,False
allenni01,0,0,216,0,116,NULL,NULL,707,0,False
allensl01,0,0,15,0,3,NULL,NULL,21,0,False
allismi01,0,0,51,0,13,NULL,NULL,20,0,False
almeira01,0,0,102,3,77,NULL,NULL,100,0,False
altenje01,0,0,19,0,9,NULL,NULL,9,0,False
anderge01,0,0,269,5,289,NULL,NULL,438,0,False
aragoan01,0,0,33,0,9,NULL,NULL,27,0,False
austiji01,0,0,1584,13,1328,NULL,NULL,2260,1,True
babinch01,0,0,28,0,8,NULL,NULL,10,0,False
bailebi02,0,0,5,0,1,NULL,NULL,0,0,False
bailefr01,0,0,61,1,23,NULL,NULL,47,0,False
bailege01,0,0,213,2,156,NULL,NULL,419,0,False
bairdal01,0,0,50,0,27,NULL,NULL,62,0,False
bairddo01,0,0,620,6,492,NULL,NULL,774,0,False
bakerde01,0,0,174,0,63,NULL,NULL,427,0,False
bakerho01,0,0,29,0,18,NULL,NULL,23,0,False
bakertr01,0,0,1,0,0,NULL,NULL,4,0,False
balenmi01,0,0,78,0,40,NULL,NULL,126,0,False
bancrda01,0,8,1913,32,2004,NULL,NULL,4673,1,True
banksev01,0,0,11,1,5,NULL,NULL,14,0,False
barbawa01,0,0,501,1,462,NULL,NULL,874,0,False
barbetu01,0,0,492,2,442,NULL,NULL,1508,0,False
barneed01,0,0,88,0,61,NULL,NULL,191,0,False
barrocu01,0,0,32,0,19,NULL,NULL,35,0,False
bashaal01,0,0,8,0,2,NULL,NULL,6,0,False
bassljo01,0,2,811,1,704,NULL,NULL,2607,1,False
batesra01,0,0,155,2,120,NULL,NULL,174,0,False
battege01,0,0,1,0,0,NULL,NULL,1,0,False
baumapa01,0,0,301,4,248,NULL,NULL,450,0,False
bealljo01,0,0,58,3,43,NULL,NULL,95,0,False
beattde01,0,0,2,0,0,NULL,NULL,2,0,False
